88.1
90.7
91.8
92.5
92.8
92.8
92.8
92.7
92.7
92.7
92.7
92.7
92.7
92.7
92.7
92.7
92.7
92.7
92.7
92.8
92.8
92.8
92.8
92.8
92.8
92.8
92.8
92.9
91.6
91.2
