595.5949151515961,80.3
596.2106921672821,
597.2195131778717,82.1
598.214035987854,84.4
599.2171471118927,85.8
600.2149209976196,88.1
601.2116951942444,89.8
602.2117781639099,90.7
603.2201881408691,90.8
604.210764169693,90.9
605.221116065979,90.9
606.21404504776,90.9
607.2144110202789,90.9
608.214063167572,91.0
609.2221660614014,90.9
610.2122340202332,90.9
611.2174460887909,90.9
612.2139360904694,90.9
613.2216770648956,90.9
614.2124540805817,90.9
615.2215240001678,90.9
616.222293138504,90.9
617.2173111438751,91.0
618.2123169898987,91.0
619.2167220115662,91.0
620.2121591567993,91.0
621.2146110534668,91.0
622.2175471782684,91.1
623.2144441604614,91.2
624.2137441635132,91.2
