1277.1244821548462,
1278.2222530841827,86.1
1279.2185561656952,88.0
1280.223505973816,88.8
1281.2180202007294,89.6
1282.2232131958008,90.2
1283.2167780399323,90.7
1284.22460603714,91.1
1285.2179760932922,91.2
1286.222676038742,91.3
1287.218491077423,91.4
1288.2230751514435,91.4
1289.2146880626678,91.6
1290.2256090641022,91.7
1291.2177050113678,91.7
1292.218693971634,91.7
1293.2256400585175,91.7
1294.2192161083221,91.8
1295.2235469818115,91.8
1296.217392206192,91.8
1297.2235441207886,91.8
1298.2147190570831,91.8
1299.2217659950256,91.9
1300.2194311618805,91.9
1301.223886013031,91.9
1302.2158529758453,91.9
1303.2220220565796,91.9
1304.2152531147003,91.9
1305.2232191562653,92.0
1306.217630147934,92.0
