1121.4784619808197,
1122.2177090644836,87.3
1123.223906993866,88.3
1124.2184920310974,90.4
1125.2240421772003,90.9
1126.2178690433502,91.0
1127.2247290611267,91.1
1128.2178270816803,91.6
1129.2236700057983,92.0
1130.2151761054993,92.1
1131.224179983139,92.1
1132.2180881500244,92.2
1133.2216310501099,92.2
1134.2177731990814,92.3
1135.2243390083313,92.3
1136.2151432037354,92.3
1137.223060131073,92.3
1138.2143371105194,92.3
1139.2239470481873,92.4
1140.2180161476135,92.4
1141.2235910892487,92.4
1142.2177081108093,92.4
1143.223601102829,92.4
1144.2177829742432,92.4
1145.218997001648,92.4
1146.2151200771332,92.4
1147.2244880199432,92.4
1148.21599817276,92.4
1149.2249021530151,92.4
1150.217493057251,92.4
