844.5299541950226,
845.2196362018585,84.6
846.2219700813293,85.6
847.2157380580902,87.0
848.2225949764252,88.6
849.2137169837952,90.1
850.2199470996857,90.9
851.2159421443939,91.5
852.2223880290985,91.6
853.2151319980621,91.6
854.2222230434418,91.6
855.2124950885773,91.6
856.2220001220703,91.7
857.2161161899567,91.7
858.2159571647644,91.7
859.2219431400299,91.7
860.2134680747986,91.7
861.2219581604004,91.7
862.2167191505432,91.7
863.2225291728973,91.7
864.2122921943665,91.7
865.2181951999664,91.8
866.2149801254272,91.8
867.2223651409149,91.8
868.2130382061005,91.8
869.2220191955566,91.8
870.2158319950104,91.9
871.2190401554108,91.9
872.215409040451,91.9
873.2220480442047,91.9
