1074.2985751628876,86.0
1075.2232720851898,87.9
1076.220771074295,88.7
1077.2197651863098,89.4
1078.21786403656,90.1
1079.2232921123505,90.8
1080.2128159999847,91.3
1081.215814113617,91.4
1082.2243690490723,91.8
1083.2180211544037,91.9
1084.2258050441742,91.9
1085.2192959785461,91.9
1086.2215881347656,91.9
1087.216845035553,92.0
1088.2197721004486,92.0
1089.2153949737549,92.0
1090.2245121002197,92.0
1091.2181520462036,92.1
1092.2240271568298,92.1
1093.219672203064,92.1
1094.223179101944,92.1
1095.2161691188812,92.1
1096.2237050533295,92.1
1097.2153651714325,92.2
1098.2219161987305,92.2
1099.2182641029358,92.2
1100.2220270633698,92.2
1101.2178411483765,92.2
1102.2228271961212,92.3
1103.2178761959076,92.3
