260.51601004600525,75.2
261.2188901901245,77.5
262.2114911079407,81.2
263.2118091583252,85.8
264.2122051715851,88.0
265.2126522064209,88.8
266.2152180671692,88.9
267.21837997436523,89.0
268.2098460197449,89.0
269.21795415878296,89.0
270.21182513237,89.2
271.21587800979614,89.2
272.21833300590515,89.2
273.21156311035156,89.3
274.21812415122986,89.3
275.2098581790924,89.5
276.2182710170746,89.5
277.20994210243225,89.6
278.2184681892395,89.6
279.2098481655121,89.7
280.21839904785156,89.9
281.21089601516724,89.9
282.21395802497864,90.0
283.21079301834106,90.0
284.2076439857483,90.0
285.21754217147827,90.2
286.20987010002136,90.2
287.2188529968262,90.3
288.2094871997833,90.3
289.2160770893097,90.3
