751.2166659832001,
752.2116250991821,85.3
753.2114410400391,86.8
754.2195000648499,88.0
755.2115461826324,89.7
756.2185850143433,90.6
757.2119750976562,91.3
758.2206861972809,91.4
759.2148351669312,91.5
760.2179970741272,91.5
761.2146220207214,91.5
762.2177481651306,91.6
763.215460062027,91.6
764.214625120163,91.5
765.2215261459351,91.5
766.215213060379,91.5
767.2173511981964,91.5
768.2149021625519,91.5
769.2220439910889,91.5
770.2140970230103,91.5
771.2227230072021,91.5
772.2201399803162,91.6
773.2152180671692,91.6
774.2218151092529,91.6
775.2145001888275,91.6
776.2201600074768,91.6
777.2138981819153,91.7
778.2190341949463,91.7
779.2120110988617,91.7
780.2194471359253,91.7
