945.6012082099915,84.7
946.2174689769745,85.3
947.2156920433044,86.1
948.2185440063477,87.2
949.2138350009918,88.4
950.2230010032654,89.5
951.213287115097,90.4
952.2214431762695,91.1
953.2119481563568,91.4
954.2184121608734,91.6
955.2148721218109,91.7
956.2228391170502,91.7
957.2153081893921,91.7
958.2289841175079,91.7
959.2159399986267,91.8
960.223363161087,91.8
961.2122900485992,91.8
962.2243521213531,91.8
963.2157351970673,91.8
964.224368095398,91.9
965.218896150589,91.9
966.2179071903229,91.9
967.211935043335,91.9
968.2207760810852,91.9
969.2170920372009,92.0
970.2241351604462,92.0
971.2173111438751,92.0
972.2219200134277,92.0
973.2125251293182,92.0
974.2220470905304,92.1
