90.6
90.7
91.4
91.4
91.9
92.5
92.8
92.8
92.8
92.8
92.9
92.9
92.9
93.0
93.0
93.0
93.1
93.1
93.1
93.2
93.2
93.3
93.4
93.4
93.4
93.4
93.6
93.6
93.6
93.6
