84.5
84.5
86.3
88.1
89.7
90.5
91.0
91.1
91.1
91.1
91.1
91.1
91.1
91.1
91.0
91.0
90.9
90.9
90.9
90.9
90.9
90.9
90.9
90.9
90.9
90.9
90.8
90.8
90.9
90.8
