82.9
86.2
87.6
89.8
91.2
92.1
92.1
92.1
92.1
92.0
92.0
92.0
92.0
92.0
92.0
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
91.8
