78.3
82.4
84.2
86.5
89.0
90.0
90.6
90.6
90.7
90.6
90.6
90.7
90.6
90.6
90.6
90.6
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
