82.4
82.4
85.7
88.2
89.6
90.1
90.5
90.6
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.5
90.4
90.4
90.4
90.4
90.4
90.3
90.3
90.3
90.3
90.4
90.4
90.4
90.4
90.4
