87.7
88.8
90.5
91.8
92.8
93.5
94.0
94.0
94.0
94.0
94.0
94.1
94.1
94.0
94.0
94.0
94.0
93.9
93.9
93.9
94.0
93.9
93.9
93.9
93.9
93.9
93.9
93.9
93.9
93.9
